source,prediction,reference,bleu
für den sogenannten eu-pass reicht ihnen bisher die zulassung in großbritannien.,"for the so-called eu passengers, the authorisation in britain has been enough to date. is now then the commission is in the uk. is now a matter of time. is now.",registration in the uk is all that has been required to date for the eu passport.,0.0245
das nutzen gerade große us-banken.,the benefits of great us banks are precisely. is then the commission is now in the past. is a great great us bank. is now.,this is generally used by large us banks.,0.009
"mehrere banken haben schon angekündigt, jobs zu verlagern.","several banks have already announced that jobs can be transferred. is a matter is a matter of the european union. is a matter of the european union. is a matter of fact, it is already announced that there is more than it",several banks have already announced that they will relocate jobs.,0.1076
die lobbyvereinigung frankfurt main finance rechnet mit 10000 neuen arbeitsplätzen am main binnen fünf jahren.,the rapporteur frankfurt main finance ministers envisages new jobs in the internal dimension of five years. is a result of the majority is a single single-general group. is a matter of the commission s vote for a number of new jobs..,"the frankfurt main finance lobbying group expects to see 10,000 new jobs on the river main within five years.",0.0349
"für frankfurt, so das iw, spreche der sitz der europäischen zentralbank (ezb), die verantwortung für die geldpolitik und aufsicht über die größten banken der eurozone vereint, sowie weiterer wichtiger behörden wie der europäischen versicherungsaufsicht eiopa und des risikorats esrb.","i am referring to the european central bank, the seat of the european central bank (ef), the responsibility for monetary policy and supervision over the largest banks of the eurozone, and other important authorities such as european insurance supervision, and the riskorbbb. is now.","ntral bank (ecb)s headquarters, responsibility for monetary policy and supervision over the largest banks in the eurozone, all come together to represent a real plus for frankfurt, along with further important authorities, such as eiopa, europes insurance regulator, and esrb, the risk board.",0.248
"in paris habe zwar die organisation für wirtschaftliche zusammenarbeit und entwicklung (oecd) ihren hauptsitz, doch diese sei für die finanzbranche weniger bedeutsam als die ezb.","in paris, the organisation for economic cooperation and development (o secondly) has its own location, but this is less important for the financial industry than the ecb. is now.","while paris has the headquarters of the organisation for economic cooperation and development (oecd), this is less important for the financial sector than the ecb.",0.4441
"die nähe zur notenbank ist wichtig für banken, da sie so direkt mit der aufsicht kommunizieren können, sagt iw-professor voigtländer.","the close to the bank is important for banks, since they can communicate directly with the supervisory authority, iw-professor is told. is a country that is so directly responsible for supervision. is a","the proximity to the central bank is important for banks - they can communicate directly with the authorities, says iws professor voigtländer.",0.2312
"luxemburg beheimate zwar eine große fondsbranche, schneide aber ebenso wie dublin bei der infrastruktur schlechter ab.","it is a great fund industry, but it is also a bad one, as in dublin. is a great problem is not a matter of the infrastructure. is a great problem. is not a matter of fact.","while luxembourg is home to a large funds industry, like dublin, its infrastructure lets it down.",0.0071
frankfurt sei dank des großen flughafens deutlich leichter zu erreichen.,"frankly, thanks to the great airport, it is clear that there is a great deal of easier. is a great one is now in the past. is a great job is to do so. is a great great","thanks to its large airport, frankfurt is considerably easier to get to.",0.013
ferner punkte die stadt mit leicht verfügbaren gewerbeimmobilien.,"furthermore, the city with easily available industrial wines. is then the commission is also a matter of the same time, is a question of the city of small-scale workers. is a matter, the commission","in addition, the citys easily available business properties are a win.",0.0138
"in paris ist es gar nicht so einfach, freie hochwertige büros zu finden, sagt voigtländer.","in paris it is not so easy to find free-quality offices, says vogen countries. is not then the commission is simply a matter of a mere mere mere choice of high-quality offices. is a.","in paris its not all that easy to find vacant high-quality offices, said voigtländer.",0.0383
an der seine seien zudem die mieten für erstklassige gewerbeimmobilien um 50 prozent höher als am main.,"in addition, the renewed of the existence of high-quality enterprises by 50% higher than the main. is a single single single-general. is a matter of the european union. is not.",rents for top-class business properties are 50% higher on the banks of the seine than on the banks of the main.,0.0279
außerdem biete frankfurt eine höhere lebensqualität als die konkurrenz dank guter medizinischer versorgung und infrastruktur sowie weniger kriminalität.,"moreover, frankfurt offers higher quality of life than competition thanks to good health care and infrastructure and less crime. is a more than is a matter of the european union. is a matter of the european union, is also a higher quality of life than ever-in.","in addition, frankfurt can offer better quality of life than its competitors, thanks to its good medical systems and infrastructure, and low crime levels.",0.0672
"in einem ranking der unternehmensberatung mercer stehe die stadt auf platz sieben, luxemburg auf platz 19, dublin auf platz 33 und paris an 37. stelle.","in a single single company advice, the city is at seven, luxembourg at 19, dublin at 33 and paris. is a european union, is a place in 37. is a european union, is not a","in a table compiled by management consultants mercer, the city was ranked 7th, luxembourg 19th, dublin 33rd and paris 37 th.",0.0183
"auch wenn lebensqualität eine frage der vorlieben sei: mit seiner bereits starken position als finanzstandort für den europäischen binnenmarkt könnte frankfurt weitere banken und investoren anziehen, folgert das iw.","even though quality of life was a question of the case: with its strong position as a financial location for the european internal market, frankfurt could include other banks and investors, the iw. is a matter of fact. is a matter","and even if quality of life is a matter of preference: thanks to its already strong position as a financial hub for the european domestic market, frankfurt could be able to attract additional banks and investors, iw concluded.",0.2488
"london werde aber trotz brexit-votum wichtigstes finanzzentrum in europa bleiben, meinen die wirtschaftsforscher.","however, despite the first of all, the main financial centre in europe will remain, my economic trust. is a european economy. is a real problem. is the european union. is a european union s economy. is a european union of the.","despite the brexit vote, london will remain europes financial capital, according to the economic researchers.",0.0125
"dafür sprechen auch die kräfteverhältnisse: in london arbeiteten gemäß zahlen der landesbank helaba ende 2015 rund 144000 menschen in der bankenbranche, in frankfurt waren es 62500.","for this, the forces are also talking about in london, in london, with figures from the country bank, help to endaba around eur20000 people in the banks industry, frankfurt, 62500. is now a year.","this is also to do with strength ratios: according to figures from regional bank helaba, around 144,000 people worked in banking in london in 2015 - compared to 62,500 in frankfurt.",0.0177
gilead erhält rechtskosten aus dem hepatitis c patentstreit mit merck,"gilead is given legal costs from the party c patent dispute with merck, the european union.",gilead to get attorney fees in hepatitis c patent fight with merck,0.0309
"ein us-amtsrichter entschied, dass gilead sciences inc anspruch auf die rückerstattung der rechtskosten hat, die ihr aus dem hepatits c rechtsstreit mit dem pharmaunternehmen merck & co inc entstanden sind.",a us office decided that gilead sciences have prevented the expenditure of the legal costs that have suffered their own from the entrepreneurs of the pharmaceutical industry with the pharmaceutical company. is a.,"gilead sciences inc is entitled to receive the attorney fees it incurred related to hepatitis c patent litigation with drugmaker merck & co inc, a u.s. district judge has ruled.",0.0157
"im juni wurde gilead von einer schadensersatzzahlung in höhe von $ 200 millionen für die verletzung zweier patente von merck befreit, die im zusammenhang mit den blockbuster-medikamenten sovaldi und harvoni von gilead standen, nachdem ein us-richter ein muster von fehlverhalten seitens mercks, einschließlich des meineides und anderer unethischer handlungen, aufdeckte.","the european parliament has been a model of a us-state, including my and other unethical act, and hari of gilead, after a us-one-entry of mismanagement, has been presented by my or other non-eth"," freed from paying up $200 million in damages for infringing two merck patents related to gileads blockbuster drugs sovaldi and harvoni, after a u.s. judge found a pattern of misconduct by merck including lying under oath and other unethical practices.",0.0338
"bei erhebung der klage am donnerstag sagte us-amtsrichterin beth labson freeman, dass gilead anspruch auf erlass der kosten hat, die während der verteidigung des falles entstanden sind.","when the call on thursday, mr president, mrlargen, said that the gilead has a right to adopt the costs that have been created during the defence of the case. is a matter of fact that it.","in a filing on thursday, u.s. district judge beth labson freeman said that gilead was entitled to relief from the fees it incurred while defending the case.",0.0215
"merck versucht mit gilead gleichzuziehen, das den markt einer neuen generation von hepatitis c medikamenten beherrscht, die über 90 prozent der patienten mit der lebererkrankung heilen kann.","theck is trying to take the same way as the market of a new generation of c medicines, which can be over 90% of patients with the rise in the case of the new generation of the citizens. is a problem of a new.","merck is trying to catch up to gilead, which dominates the market on a new generation of hepatitis c drugs that can cure well over 90 percent of patients with the liver disease.",0.1472
"der fall geht auf das jahr 2013 zurück, als gilead und merck sich gegenseitig verklagten und eigentum auf laborarbeiten in anspruch nahmen, denen sofosbuvir zugrundelag, der aktive inhaltsstoff in den medikamenten von gilead.","the commission has been able to take a view to the fact that the gilead and merck is being called into account and property on laboratories, which is the most active content in the drugs of gile. is a matter of active use in the g raad.","the case dates back to 2013 when gilead and merck sued each other, claiming ownership of laboratory work underlying sofosbuvir, the active ingredient in gileads drugs.",0.0255
"von den usa unterstützte truppen sagen, dass sie wieder vollständige kontrolle über manbij vom islamischen staat zurückerobert haben","the us supported troops that they have once again been fully controlled by the islamic state., the united kingdom is the",u.s. backed forces say they have seized full control of manbij from islamic state,0.0214
"von den usa unterstützte truppen haben die vollständige kontrolle über die nördliche stadt manbij nahe der türkischen grenze zurückerobert, nachdem die letzten is-kämpfer in der stadt diese verlassen haben, sagte ein sprecher der gruppe am freitag.","the us supported the full control of the northern city of the turkish border, after the last is-up to the city of the city, a spokesman of the group on friday. is is is is friendina has been left in the city, said.","u.s.-backed forces have seized full control of northern city of manbij near the turkish border after the last remaining islamic state fighters inside the city left, a spokesman for the group said on friday.",0.0678
"die demokratischen kräfte syriens (dks) durchkämmen nach dem auszug der noch verbliebenen gruppe von kämpfern, die sich innerhalb der stadt vergraben haben, derzeit die stadt.","the democratic forces of syria (dks) by restricting the groups still still suffered by the city, which have been undermined within the city, is currently the city. is now the city. is a matter.",syria democratic forces (sdf) were now sweeping the city after the departure of a remaining group of militants who had been holed up in the city.,0.0211
"sie haben über 2.000 zivilpersonen befreit, die von den kämpfern als geiseln gehalten wurden, teilte sharfan darwish des mit dem dks verbündeten manbij militärrats reuters mit.","you have been released over 2 000 civilians who were killed as hostages, mr sharfan daranishs of the dks, who was the military council of france. is a military bomb. is a united kingdom. is a.","they had freed over 2,000 civilian hostages who had been held by the militants, sharfan darwish of the sdf allied manbij military council told reuters.",0.0189
"die stadt ist jetzt unter vollkommener kontrolle, aber wir führen gerade aufräumarbeiten durch, erzählte er reuters.","the city is now under full control, but we are now working on the way in which he was told that it was reuters. is now a whole is a very good thing. is now a whole year..","the city is now fully under our control but we are undertaking sweeping operations, he told reuters.",0.0982
"clintons verdienen 10,75 millionen im jahr 2015 und zahlen 34,2% bundessteuern","clintons deserve 10.75 million in 2015 and figures 34.2% of the eu, the commission has been","clintons earned $10.75 million in 2015, paid 34.2 percent federal tax rate",0.0288
"hillary clinton hat am freitag ihre steuererklärung für 2015 veröffentlicht, diese ergab für die präsidentschaftskandidatin der demokraten und ihren ehemann ein einkommen von usd 10,75 millionen und eine effektiven bundessteuersatz von 34,2%.","on friday, on friday, the commission published its tax declaration for 2015, this presidential candidate for the swedish democrats and their whimled income of usd 10.75 million and an effective state of 342. is a high level.","hillary clinton on friday released her 2015 tax returns, which showed the democratic presidential nominee and her husband had $10.75 million in income that year and paid an effective federal tax rate of 34.2 percent.",0.0162
"im jahr 2015 spendeten die clintons usd 1 million für wohltätige zwecke, hauptsächlich an die clinton foundation; der ehemalige präsident bill clinton erwirtschaftete fast usd 5,3 millionen in redehonoraren; die ehemalige außenministerin gab ein einkommen von usd 3 millionen vom verlag simon & schuster für ihr buch über ihre amtszeit im außenministerium an.","the former president bill clinton, almost usd 5.3 million in speechoraren, the former foreign minister of foreign affairs, was a income of usd 3 million from the president of the president, then, of the president of the president, mrs schuster","1 million in charitable contributions, mostly to the clinton foundation; former president bill clinton brought in nearly $5.3 million in speaking fees; and the former secretary of state reported income of $3 million from publisher simon & schuster for her book on her tenure at the state department.",0.0368
"clintons kandidat für die vizepräsidentschaft, senator tim kaine aus virginia, veröffentliche zusammen mit seiner frau anne holton seine steuererklärungen der letzten zehn jahre.","clintons candidate for the vice-presidency, senator kaine from the first, published by his rapporteur, mrs anne holton, his tax explanations of the last ten years. is a result of the commission. is a matter of fact.","clintons running mate, u.s. senator tim kaine of virginia, along with his wife, anne holton, released 10 years of tax returns.",0.0159
"sie zahlten einen effektiven bundessteuersatz von 20,3% im jahr 2015.","they are paying an effective state of 20.3% in 2015. is a figure is effective, in the year 2015. is a figure is a very good thing. is a figure. is a very good thing. is not a matter for the whole",they paid a federal effective tax rate of 20.3 percent in 2015.,0.0122
"hillary clinton und tim kaine setzen weiterhin standards in bezug auf finanzielle transparenz, gab clintons kampagnenhelferin jennifer palmieri in einer stellungnahme bekannt.","it is clear that there are still standards relating to financial transparency, the first campaign of the enthusiasm, in a statement, was known as the fact that the commissioner has been involved in a statement. is a matter of fact a.","hillary clinton and tim kaine continue to set the standard for financial transparency, clinton campaign aide jennifer palmieri said in a statement.",0.0315
in einem krassen gegensatz dazu versteckt sich donald trump hinter falschen ausreden und rückziehern in bezug auf seine bisherigen versprechungen seine steuererklärungen zu veröffentlichen.,"in a final manner, it is not a mistake to publish his tax explanations of tax. is then then then i am talking about it, is a mistake and then of relations with the past. is a matter of fact that we are talking about the european commission is to","in stark contrast, donald trump is hiding behind fake excuses and backtracking on his previous promises to release his tax returns.",0.0102
"es ist üblich für us präsidentschaftskandidaten ihre steuererklärungen zu veröffentlichen, obwohl sie von gesetzes wegen nicht dazu verpflichtet sind.","it is usual for us presidency to publish its tax explanations, although they are not obliged to do so. is no matter is a matter of law. is a matter of the united states. is not the case.","it is customary for u.s. presidential candidates to make their tax returns public, although they are not required by law to do so.",0.1051
"trump, ein new yorker geschäftsmann, und seine anwälte haben als grund für seine verweigerung eine steuerprüfung durch die steuerbehörden angegeben.","a new-class businessmann, and his lawyers have given a tax assessment by the tax authorities. is no longer, then the commission has a new businessman, and their lawyers have given the reason for the refusal of a tax assessment..","trump, a new york businessman, and his lawyers have cited an audit by the internal revenue service as a reason for his refusal to release his returns.",0.098
"sie sind am zug, schrieb clintons wahlkampfhelferin ian sams auf twitter, in bezug auf die veröffentlichung der präsidentschaftskandidatin der demokraten.","they are the case in favour of the campaign of the south-east of the president-in-office of the council, in relation to the publication of the presidencys presidencys presidency. is a matter of the commissioner s.","your move, clinton campaign aide ian sams said on twitter, linking to the democratic nominees returns.",0.0124
"am donnerstag sagte michael cohen, trumps sonderberater, zu cnn, dass er trump nicht erlauben würden, etwas zu veröffentlichen bevor die steuerprüfungen nicht abgeschlossen sind.","on thursday, michael cohence, the special support, mr president, was that he would not allow him to be published a little before tax assessments are not completed. is not a matter of time..","on thursday, trumps special counsel, michael cohen, told cnn he would not allow trump to release them until the audits are complete.",0.0973
"trumps kritiker, unter anderem auch der republikanische präsidentschaftskandidat des jahres 2012 mitt romney, haben bereits verlautbaren lassen, dass seine weigerung fragen in bezug auf vermögen, seine spenden für wohltätige organisationen, sein geschäftsgebaren und verschiedene andere verbindungen aufwirft, insbesondere mit russland.","the commission has already explained that its refusal to abandon its assets, its donors for the carers, its business and various other links with russia, particularly with russia. is a country in the end of the year. is a matter","trumps critics, including 2012 republican presidential candidate mitt romney and other fellow republicans, have said his refusal raises questions about his net worth, his charitable contributions, his business dealings and various other ties, including with russia.",0.0313
"clinton hat sich bereits auf das thema gestürzt und am freitag ein video im internet veröffentlicht, in dem hochranginge republikaner trump auffordern seine steuererklärung zu veröffentlichen.","clinton has already been put into the issue and published a video in the internet, in which the high-level-level president of the commission, the commission has asked for its tax declaration. is a matter of friday. is a question is not an issue.","clinton has pounced on the issue, releasing an online video on friday highlighting high-profile republicans urging trump to release his taxes.",0.0114
am donnerstag sprach sie das thema auch während einer rede zur wirtschaft in michigan an.,"on thursday, you spoke about the issue during a speech on the economy in the field of the economy. is a matter of the european union is a matter of time. is a matter of the european union. is a matter of the commission.","on thursday, she raised the issue during an economic speech in michigan.",0.0283
"er weigert sich das zu tun, was jeder andere präsidentschaftskandidat in den letzten jahrzehnten getan hat und seine steuererklärungen zu veröffentlichen. sagte sie zu der menge.",he refuses to do what every other presidency has done in recent decades and published its tax explanations of vote. it said that they are the amount of the amount. is a matter of the european union. is a matter of fact.,"he refuses to do what every other presidential candidate in decades has done and release his tax returns, she told the crowd.",0.1644
"politico hat gemeldet, dass trump während der 1990er für zwei jahre keine oder nur sehr wenig steuern gezahlt hat, und ein wirtschaftsjournalist der new york times zitierte am freitag eine reihe von steueranwältenn und steuerberatern, die angaben, dass das immer noch der fall sein könnte.","the commission has reported that, during the 1990s, no or little taxes have paid for two years, and a economic journalist of new york times raised a number of tax teachers and tax experts, which could still be the case. is a number of experts and tax experts who are already in.","politico has reported that trump paid zero to very little taxes for two years in the 1990s, and a new york times business columnist on friday quoted a number of tax lawyers and accountants saying that could still be the case.",0.1747
bundessteuern sind im wahlkampf zu einem thema geworden.,"the language of association has become a subject in the election campaign. is a matter, the european union has become a matter of office. is a matter of the european union. is a matter of fact, it is a matter of fact that.",federal tax rates have become an issue in the presidential election.,0.01
"clinton unterstützt ein regelung, die nach dem milliardär und investor warren buffett benannt ist, die sicherstellen würde, dass personen die mehr als usd 1 million verdienen einen steuersatz von mindestens 30% zahlen.","clinton supports a regulation that was mentioned after millner and investor, which would ensure that people are paying more than usd 1 million. is at least 30%. is a price for the european union. is a total of more than usd",clinton has endorsed a rule named after billionaire investor warren buffett that would ensure those making more than $1 million a year pay a tax rate of at least 30 percent.,0.02
präsident obama unterstützt den vorschlag ebenfalls.,"president, president, also supports the proposal. is a matter, the commission is also in its own country. is a matter of the european union. is a matter of fact a great deal.",president barack obama also backs the proposal.,0.0137
"während einer wahlkampfveranstaltung für hillary clinton in der vergangenen woche in omaha, nebraska forderte buffett, dessen berkshire hathaway industriekonglomerat hier seinen sitz hat, trump zu einem treffen auf um deren steuererklärungen auszutauschen.","in the last week, the president of the commission, mr clinton, in the last week, called for ne-braettett, whose berhaier, has been industrial conglomerates here, has its seat to make a meeting on the tax explanations of responsibility. is a","at a clinton rally last week in omaha, nebraska, buffett, whose berkshire hathaway conglomerate is based there, challenged trump to meet and exchange tax returns.",0.0075
"buffett sagte, er sei ebenso einer steuerprüfung der irs unterzogen worden und trump habe angst vor den wählern und nicht vor den steuerbehörden.",buffett said that he was also a tax assessment of the irish and is afraid of the voters and not the tax authorities. is no longer the case. is a matter of a tax.,buffet said that he too was under irs audit and trump is afraid not of the tax-collection agency but of voters.,0.0446
clintons kampagne hat steuererklärung zurückgehend bis zum jahr 2007 veröffentlicht.,"clintons campaign has withdrawn from tax declaration by 2007. is the commission is now a year. is a single-and-one-one campaign. is a matter of the european union, is not a matter of tax..",clintons campaign has released tax returns going back to 2007.,0.0318
"die clintons, die jetzt in chappaqua, new york, leben, zahlten im durchschnitt einen effektiven bundessteuersatz von ca. 32% zwischen den jahren 2007 bis 2014 und einen effektiven kombinierten steuersatz von ca. 40,5%.","the first of these is the very very good thing, the new york, life, payments in average, of around 32% of payments between 2007 and 2014 and an effective combined rate of around 40.5%. is now a very good thing, in","the clintons, who now live in chappaqua, new york, paid an average effective federal tax rate of about 32 percent from 2007 to 2014 and an effective combined tax rate of approximately 40.5 percent.",0.12
"die steuererklärung der clintons von 2015 zeigte, dass diese nur usd 100 ihres einkommens als lohn bezogen, anders als der großteil aller amerikaner.","the tax declaration of the first of the 2015 showed that this only usd 100 of its income was a wage, in many cases, the majority of the americans. is a great great deal of the americans. is a great deal of the european union.","the clintons 2015 return showed that, unlike most americans, just $100 of their income came from wages.",0.0061
"ihre hauptsächliche geldanlage war ein kostengünstiger indexfonds, aus welchem die clintons dividenden und erträge von usd 109.000 versteuerten.","their main money facilities was a cost-effective index fund, which is the case by the amendment of usd13000 tax. is a country is not a cost-effective and the cost of the european union. is a european union s own country.","their main investment was a low-cost index mutual fund, and the clintons reported dividend and interest income of $109,000.",0.0187
mit beiträgen von kevin drawbaugh; bearbeitet von jonathan otis,"the contributions of the entrepreneurs; then, then, are being dealt with by the amendments of the european union, the commission",additional reporting by kevin drawbaugh; editing by jonathan oatis,0.0096
"kondome mit chilipuder, feuerwerkskörper fördern tanzanias elefantenschutz","at the moment, we are going to promote more fire-------------related protection protection protection, the commission","chilli-powder condoms, firecrackers boost tanzania elephant protection",0.0132
"naturschützer in tansania verwenden eine unorthodoxe art, um elefanten davon abzuhalten, in von menschen bewohnte siedlungen zu gehen - sie werfen kondome auf sie, die mit chilipuder gefüllt sind.","naturally, the publicists use a un-ending type of suspending groundwater to go to the settlements of human beings - they are at the moment to be the chilip. is a matter of then then is",conservationists in tanzania are using an unorthodox way of keeping elephants from wandering into human settlements - by throwing condoms filled with chilli powder at them.,0.0083
"die methode hat sich als effektiv erwiesen und die honeyguide foundation, die bereits vor jahren die idee dazu hatte, hat zusammen mit dem us-naturschutz ihre förderung intensiviert, indem sie freiwillige in dörfern im norden tansanias trainiert, eine gewaltlose vierstufenmethode zum schutz ihrer häuser und ernte zu verwenden ohne dabei tiere zu verletzen.","the idea of this has intended to promote its promotion, by using voluntary in the north of the european north, in the case of north, to use a non-violent 4-free method of protection for their houses and harvestments without being used in animals. is not."," has proved effective and honeyguide foundation, which hit upon the idea several years ago, with u.s.-based nature conservancy has stepped up its promotion, training volunteers in villages in north tanzania to use a non-violent four-step way of protecting their homes and crops without hurting the animals.",0.0824
"zuvor haben viele speere verwendet, um sich zu verteidigen.","a lot of donors have been used to defend themselves. is no longer, then the european union is not a matter of concern. is a matter of fact, then we have used. is a european union.",previously many used spears to defend themselves.,0.0274
"freitag ist weltelefantentag, der dem tierschutz gewidmet ist.",the world group is a world quarter of animal welfare. is a world is at the same time. is a world-wide day. is a matter of the world is a high level of animal welfare. is a matter of fact that it.,"friday is world elephant day, which is dedicated to the protection of the animals.",0.0122
"seitdem wir das ... toolkit entwickelt haben, konnten wir innerhalb dieser gemeinden eine änderung ihrer einstellung beobachten, wobei sie viel zuversichtlicher sind, dass sie die elefanten von ihren feldern abhalten können, ohne den elefanten dabei zu schaden, äußerte sich der geschäftsführer von honeyguide damian bell in einer mitteilung.","we are seeing a change in this community, and they are much confident that they can keep the murdered of their fields without damaging the invitation to thetry, the honey-up of honey, mr damian proposal. is a matter","since we developed the... toolkit, we have seen an attitude change within these communities whereby they are much more confident that they can keep elephants out of their fields without harming the elephants, honeyguide executive director damian bell said in a statement.",0.1813
die ersten beiden schritte umfassen das beleuchten des elefanten mit einer fackel und das blasen in ein horn.,the first two steps are comprehensive to the house of the number of people with a 150 and the blase in the horn. is a first. is a first time. is the first one is a whim..,the first two steps involve shining a torch at the trespassing elephant and sounding a horn.,0.0764
"wenn er nicht abgeschreckt ist, wird eine sogenannten chiliwolke geworfen.","if it is not closed, it has become a so-called chbekanntate. is a matter is not a result of the day. is a matter of the european union. is a situation.","if it is not deterred, a so-called chilli cloud is thrown.",0.0928
"chilipuder gemixt mit erde wird zusammen mit einem feuerwerkskörper in ein kondom zusammengepackt, dessen ende bis auf die zündschnur zugedreht wird.","chipext, with a fire-use, will be dealt with in a co-operation, which will be put to the end of the day to the end of the future. is a fire-being. is a whole. is a","chilli powder mixed with soil is packed with a firecracker into a condom, its end is twisted shut with just the fuse exposed.",0.0159
"wenn es angezündet wird, platzt das kondom mit einem knall auf und sprüht feinen staub an chilipuder in die luft.","if it is brought to a place, the end of the air is a knall and spilip. is a car of the air. is a very long time, then it is a matter of a car. is a great great great thing.","when lit, the condom bursts open with a bang, spraying a fine dust of chilli powder into the air.",0.0122
"ein hauch recht in der regel bereits aus, um den elefanten zu verjagen.",a very good right is already in the rule of order to stop the elephant. is no longer happen the european union. is a matter of the european union. is a matter of the european union. is a good thing is a matter.,one whiff is usually enough to send an elephant the other way.,0.0056
"eine letzte möglichkeit stellt ein werfer dar, der ein goldregenfeuerwerk in die luft schießt und dabei eine laute, helle explosion verursacht.",one last way is a choice that has a gold-generation in the air and caused a great explosion. is a gent is a general and a great deal of time. is a general problem..,"a last resort is a launcher that shoots a roman candle firework into the air, producing a loud, bright explosion.",0.0169
stadtrat beschließt einstimmig: kein kioskneubau am st. goarer rheinufer,the first decision is unanimously: no one of the star rhine is a vote in the european union on the vote on the vote on the vote on the vote. is the case,municipal council reaches unanimous decision: no new kiosk to be built on the st. goarer bank of the rhine,0.0187
normalerweise nehmen die st. goarer investitionsvorhaben von gewerbetreibenden mit kusshand an - gilt doch gerade der einzelhandel in der kernstadt als deutlich ausbaufähig.,the star of investment projects of car-dents are already being used - but the retail in the heart of the nuclear town is very clear. is a great deal of the european union. is a great deal of money is being done.,normally the people of st. goarer are happy to accept investment from businesses - but retail in the core of the city is clearly capable of developing itself.,0.0373
dem antrag auf den neubau eines verkaufskiosks am rheinufer in unmittelbarer nähe des im bau befindlichen rheinbalkons lehnte der stadtrat jetzt allerdings einmütig ab.,"the request for the creation of a sale of sale on the rhine is now in a near near the construction of the rhine, but the group of the european union has now been unanimous. is now a matter of the european union s s s s s own. is now.",the municipal has now unanimously rejected the application to build a new retail kiosk on the bank of the river rhine close to the rhine balcony currently under construction.,0.0165
"grundsätzlich begrüßen wir neue gewerbetreibende, aber an diesem standort in exponierter lage am rheinufer passt dieser kiosk nicht hin, erklärte michael hubrath für die cdu-fraktion.","in principle, we welcome new industrial industries, but in this location, this is not a matter of a more powerful position on the rhine, the michael democrat group said that the european union has been in favour of the single group. is a matter","we are generally happy to welcome new businesses, but this kiosk does not fit in this exposed position on the bank of the rhine, explained michael hubrath on behalf of the cdu faction.",0.0421
"jüdischer regisseur zerschlägt berliner hotel, weil israelische vorwahl nach arabischer aufforderung entfernt wurde - rt news","any-minute, the berlin hotel, because israeli election was removed from arab call -, the eu is a united united kingdom.",jewish filmmaker slams berlin hotel for removing israel dial code after arab request - rt news,0.0115
"ein französischer regisseur mit jüdischen wurzeln entfesselte einen medienaufruhr, nachdem er verraten hatte, dass das kempinski bristol hotel in berlin keine israelische vorwahl aufgelistet hat, da es arabische gäste laut einem mitarbeiter angefordert hätten.","a french president, with jewish roots, a media, after he had been told that the president of the european parliament did not have been presented in berlin, since the arab guests had requested a staff. is no matter","a french filmmaker of jewish origin unleashed a media furor after he revealed that the kempinski bristol hotel in berlin does not list israels dial code, with employee citing requests from arabic customers.",0.0212
"claude lanzmann, autor der holocaustdokumentation shoah ließ seinen ärger im kempinski bristol hotel in berlin aus, indem er einen offenen brief an die deutsche zeitung faz schrieb.","mr president, mr president, commissioner, the holocaust document 44ah, was denied his misgivings in the first-rate hotel in berlin by saying that he wrote an open letter to the german newspaper. is a","claude lanzmann, an author of holocaust documentary shoah, vented his frustration at the kempinski bristol hotel in berlin, writing an open letter in the german outlet faz.",0.0486
während seines letzten aufenthalts versuchte lanzmann israel auf der ländervorwahlliste des hotels zu finden.,"during his last residence, israel tried to find the worlds country-wwists of the hotels. is the same time it is the case that the last residents of the press is a matter of urgency. is a.","during his recent stay, lanzmann tried to find israel in the list of dial codes provided by the hotel.",0.0372
"das land war allerdings nicht zwischen den ländern aufgelistet, die direkt aus dem hotelzimmer angerufen werden können.","the country was not, however, drawn up between countries that can be called directly from the entry. is no longer then the country has been a matter of time. is not a country that is not a matter of fact..",the country however was not mentioned among the states one can call directly from the room.,0.0333
"wie ist es im jahr 2016 in berlin, der hauptstadt des neuen deutschlands, möglich, dass israel eliminiert und gelöscht wurde?","how is it in berlin, the capital of the new germany, possible that israel was abolished and removed? is a new germany? is a new germany, is a matter of fact, and that israel was abolished?.","how is it possible, in 2016 in berlin, the capital of the new germany, that israel was eliminated and eradicated?",0.2614
"stattdessen bietet das kempinksi bristol eine möglichkeit, israel über ein eigenes call center anzuwählen.","instead, the present of the presentation of the european union, the president of the commission offers an opportunity to count israel on a own call centre. is a real real problem is a matter of a european union. is not.","instead, kempinski bristol offers an opportunity to dial israel via an own call center.",0.0735
nach einer erklärung suchend wandte sich der regisseur an die hotelrezeption.,"after a statement, the hotel is a question of a hotel. is a declaration of the european union has been a statement. is a matter of the european union. is a matter of a declaration of which i am sure it is a question.","seeking explanation, the filmmaker addressed the issue at the hotels reception.",0.0055
"die antwort, die er dort erhielt, schockte ihn, wie lanzmann schrieb.","the answer he received there is shocking him, as the president-in-office of the council. is a question is a question of the european union. is a question of the commission has received. is a.","the answer he got there, lanzmann wrote shocked him.",0.0271
"der hotelangestellte sagte, dass die maßnahme eine absichtliche entscheidung des managements der kempinski hotels sei.",the hotel has said that the measure was a intention of the management of theded hotels. is a decision on the table is a matter of intention. is a single single single single-based decision. is a matter,the hotels clerk said that the measure was a deliberate decision by the management of kempinski-hotels.,0.1643
