source,prediction,reference,bleu
"so wie sie uns in london 2012 voraus waren, wird es solche geben, die denken werden, dass die herausforderung der erweiterung heathrows zu groß ist.","just as you had before us in london 2012, there will be such a way to think that the challenge of enlargement is too great. is a great deal of the european union.","just as there were ahead of london 2012, there will be those that think the challenge of heathrow expansion is too great.",0.1957
"mir wurde gesagt, dass england nie für die spiele bereit sein wird und, dass wir uns auf der weltbühne blamieren werden.","it was said that england will never be ready to play and that we will be going to be on the world stage. is a world stage. is a matter of the european union. is a matter of fact, i",i was told that britain would be never be ready for the games and that we would be embarrassed on the world stage.,0.1195
die zweifler hatten 2012 unrecht und sie werden auch bei heathrow falsch liegen.,it was wrong to the two-one who had two groups in 2012 and they will also be wrong. is a matter is not a matter of the day. is a matter of the european union.,the doubters were wrong on 2012 and they will be proved wrong on heathrow.,0.076
"es gibt immer hindernisse zum überwinden, aber heathrow beantwortet jede ihm gestellte frage.","we have always overcome obstacles, but the question has been answered to each of him.","there are always obstacles to be overcome, but heathrow is answering every question asked of it.",0.0185
wie die olympischen spiele ist heathrow für viele und nicht für einzelne ein infrastrukturprojekt.,"how the olympic games is, for many and not for individual infrastructure.","like the olympics, heathrow is an infrastructure project for the many, not just the few.",0.0175
"erweiterung ist eine möglichkeit, um bis zu 180.000 neue arbeitsplätze, £211 mrd. an witschaftlichem wachstum zu schaffen und ein vermächtnis von fähigkeiten und beschäftigung sowohl um den flughafen als auch in ganz gb zu hinterlassen.","the enlargement is an opportunity to create a new job, eur 180000","expansion is an opportunity to create up to 180,000 new jobs, £211bn in economic growth, leaving a legacy of skills and employment both around the airport and across the uk.",0.0796
"wir haben ein tolles team in heathrow, das ein £11 mrd. teures infrastrukturinvestitionsprogramm in zeit und budget umgesetzt hat, vom t5 - das fünf jahre in folge zum weltbesten flughafenterminal gewählt wurde, bis zum t2, das inmitten der zwei frequentiertesten laufstege der welt gebaut wurde."," the commission has implemented a proposal for a regulation of the world, which was adopted","we have a great team at heathrow who have implemented an £11bn programme of infrastructure investment on time and on budget, from t5 - voted the worlds best airport terminal five years in a row, to t2, built in the middle of the worlds busiest two runways.",0.0044
"jetzt stehen sie bereit einen dritten laufsteg zu liefern, was durch £16 milliarden an privaten investitionen unterstützt wird.","it is now prepared to provide a third-party course, which is supported by eur16 billion","now they stand ready to deliver a third runway, backed by £16 billion of private investment.",0.0185
"die londoner spiele von 2012 waren ein großer erfolg für gb und ich bin zuversichtlich, dass die erweiterung von heathrow ebenfalls einer sein wird.","in 2012, the london games were a great success for mr president and i am conf",the london 2012 games were a great success for the uk and i am confident that heathrow expansion will be too.,0.305
"es ist zeit, dass wir diesen olympischen geist lenken und heathrow erweitern sowie dabei unseren künftigen handel sichern und ein vermächtnis von fertigkeiten und beschäftigung erschaffen, auf das england stolz sein kann.",we have a time to enlarge this olympic spirit and ensure our future trade,"it is time for us to channel that olympic spirit and expand heathrow, securing our trading future and creating a legacy of skills and employment that britain can be proud of.",0.0268
lord paul deighton ist vorsitzender des heathrow boards und ehemaliger commercial secretary to the treasury,it is mr paulighton chairman of the president of the party of the party of,lord paul deighton is chairman of the heathrow board and former commercial secretary to the treasury,0.0695
"adblock plus, facebook im katz-und mausspiel bezüglich anzeigenblockierung","the block plus, in the katzund-and-and-a-class game,","adblock plus, facebook in cat-and-mouse game over ad blocking",0.0295
"für unternehmen, die mit onlinewerbung geld verdienen kommen laut einem der softwarehersteller versuche, anzeigenblockierung zu umgehen, einem katz- und mausspiel gleich.","in the light of a software manufacturers, companies who deserve online advertising are trying to deal with a","for companies that make money from online advertising, attempts to circumvent ad-blocking software amount to a cat-and-mouse game, according to one of the companies that makes that software.",0.0101
"am donnerstag, nur zwei tage nachdem facebook ankündigte, dass es anzeigeblockierungen auf seiner desktopseite blockieren würde, veröffentlichte adblock plus einen blogpost, in dem es mitteilte, dass anwender ihre filter im programm aktualisieren könnten, um erneut werbung im sozialen netzwerk zu blockieren.",it would block the request of the commission to block the request of the commission to block the request,"on thursday, just two days after facebook announced it would be blocking ad blockers on its desktop site, adblock plus published a blog post saying that users could update their filters in its program to block ads on the social network once again.",0.0091
"am dienstag teilte facebook mit, dass seine desktopseite die codierung bezüglich seiner werbeanzeigen ändern würde, um es anzeigeblockierungen die erkennung darüber, welcher teil der seite werbung ist, zu erschweren zu erkennen.","the day, on tuesday, the council told that his own part would change cod to their advertising","on tuesday, facebook said that its desktop website would change the coding around its ads in order to make it more difficult for ad blockers to detect which parts of a page are ads.",0.0146
"aber adblock verkündete, dass es einen neuen weg gefunden hat, die neuen codes zu umgehen.","however, adblock stated that it has found a new path to deal with the new codes",but adblock now says it has gotten around the new codes.,0.0389
"in einem blogpost schrieb der sprecher von adblock ben williams, dass diese art hin-und-her-kampf zwischen der anzeigeblockierenden open source community und den umgehern bereits seit der erfindung von anzeigeblockierern im gange ist, und, dass es möglich ist, dass facebook bald mit einer neuen lösung kommt.",we must also say that this type of anti-und-her battle between the,"person ben williams wrote that this sort of back-and-forth battle between the open source ad-blocking community and circumventers has been going on since ad blocking was invented, and that it is possible facebook would come up with its own fix soon.",0.0099
"die tatsache, dass sich das weltgrößte unternehmen für soziale medien in den kampf eingelassen hat, ist ein starkes indiz dafür, wie besorgniserregend anzeigeblockierer für die branche geworden sind.",it is a strong indifference that the world has invited the largest company to social,the fact that the worlds largest social media company has entered the fight is a strong indication of just how big a concern ad blockers have become for the industry.,0.036
weltweit verwenden laut einer studie vom letzten jahr von pagefair und adobe rund 200 millionen leute anzeigeblockierer; fast viermal so viel 2013.,"in the world, according to a study of page page page page a few 200 million people who","globally, roughly 200 million people use ad blockers, according to a study last year from pagefair and adobe; nearly quadruple the number who used such software in 2013.",0.122
"mit 1,03 milliarden täglich aktiven anwendern, die auf facebook über ihre mobilen endgeräte zugreifen, macht handywerbung 84 prozent der werbeeinnahmen facebooks aus.","the 1.03 billion of active use of every day, which is on the mobile end","with 1.03 billion daily active users accessing facebook via mobile devices, mobile advertising now accounts for 84 per cent of facebooks advertising revenue.",0.0206
"das unternehmen hat es auf anzeigenblockierer auf desktop pcs abgesehen, da mobile anzeigenblockierer keine wirkung auf facebooks mobiler app für das soziale netzwerk und instagram haben, teilte ein sprecher mit.",it has been a speaker on the car-wwomen to the enter,"the company is going after ad blockers on desktop however, because mobile ad blockers are not effective in facebooks mobile apps for the social network and instagram, a spokesperson said.",0.0047
"werbung auf desktop pcs macht einen genügend großen anteil der einnahmen aus, sodass facebook die investition eines solchen schrittes als lohnenswert erscheint.","a large proportion of revenue is being paid to the greenhouse gases, so that",desktop ads still account for enough revenue that facebook judged such a move to be worth the investment.,0.0161
"am dienstag teilte facebook mit, dass es sein anzeigenpräferenzentool aktualisieren würde, um den leuten mehr kontrolle über auf sie abgezielte werbung zu haben.","the day, mr president, the day, was told that it would update his reporting","also on tuesday, facebook said it would be updating its ad preferences tool to give people more control over how ads are targeted to them.",0.0138
"am donnerstag behauptete facebook, dass adblocks neue filter besorgniserregend wären, weil sie auch inhalte auf der seite blockieren würden, die keine werbung sind.",the italian declared that ad-date new filter would be worrying because it would also block conte,on thursday facebook claimed that adblocks new filters were concerning because they would also block some non-advertising content on the site.,0.055
"für die nutzer stellt das keine positive erfahrung dar, daher planen wir, das problem anzusprechen, teilte ein sprecher von facebook in einer e-mail-mitteilung mit.","the users is not a positive experience, and we plan to raise the problem,","this isnt a good experience for people and we plan to address the issue, a facebook spokesperson said in an e-mailed statement.",0.1111
"anzeigenblockierer sind ein stumpfes mittel, weshalb wir uns stattdessen auf entwicklertools wie ad preferences konzentriert haben, um mehr kontrolle in die hände der leute zu legen.","in the light of the environment, we have concentrated a stum","ad blockers are a blunt instrument, which is why weve instead focused on building tools like ad preferences to put control in peoples hands.",0.0069
frau bei vermutlichem selbstmord auf schweizer autobahn überfahren,"in the case of the suicide of swiss motorway, mrsmrs denied suicide bombers",woman run over on swiss motorway in apparent suicide,0.0204
das opfer lag mitten in der nacht auf der autobahn.,this is the victims in the middle of the night in the motorway.,the victim was lying on the motorway in the middle of the night.,0.3146
"die polizei ruft zeugen auf, nachdem eine frau in den frühen morgenstunden am donnerstag bei einem vermutlichen selbstmord von mehreren fahrzeugen auf einer autobahn überfahren wurde.","it is the police that a woman has been over over thursday on thursday, when a",police are appealing for witnesses after a woman was run over by several vehicles on a motorway in the early hours of thursday in an apparent act of suicide.,0.0163
der vorfall ereignete sich auf der a1 in der nähe von morges im kanton waadt kurz nach mitternacht.,"this incident was at the time of a1 in the near near of tomorrow, in",the incident happened on the a1 near morges in the canton of vaud just after midnight on thursday.,0.0313
"eine frau legte sich im dunklen in einem akt der verzweiflung auf die straße und wurden von mehreren autos getroffen, sagte die polizei in waadt aus.",one woman presented in a dark act of despair on the streets and was held by,"a woman lay down in the dark on the road in a desperate act and was hit by several vehicles, vaud police said in a statement.",0.0274
"es ist offensichtlich, dass sich eine schweizerin im alter von 49 jahren, die von mehreren fahrzeugen, einschließlich eines lastwagens, überfahren wurde, selbst töten wollte.","the fact is that a swiss was killed in the age of 49 years, which was killed by","clearly looking to kill herself, the victim, a swiss woman aged 49, was hit by several vehicles including a lorry.",0.0257
sie verstarb noch vor ort.,she is still in place. is the same time it,she died at the scene.,0.0251
"mehrere fahrer wurden bereits vernommen, doch einige sind noch immer nicht identifiziert worden, sagte die polizei, die diese sowie jeden zeugen des vorfalls dazu auffordert, sich zu melden.","a number of drivers have already been heard, but some have still not been ident","several of the drivers involved have already been interviewed but some are still unidentified, said police, who are calling for them and anyone else who witnessed the incident to come forward.",0.0318
"es wurde ein ermittlungsverfahren eröffnet, was ein logischer schritt in einer solchen situation ist, teilte gilles hofstetter dem le tribune de geneve mit.","it was opened up an investigation procedure, which is a logical step in such a situation","a criminal investigation has been opened, a logical step in a situation like this, lawyer gilles hofstetter told le tribune de geneve.",0.1301
"es bleibt jedoch abzuwarten, ob einer der fahrer angezeigt werden wird.",it remains to be hoped that one of drivers will be given a time.,however it remains to be seen if any of the drivers involved will face charges.,0.1904
"das ist etwas, was der staatsanwalt entscheiden muss, sagte hofstetter.","that is something that the public prosecutor must decide, said that the farm is a commodity.","thats what the prosecutor must determine, said hofstetter.",0.0309
"zwei ähnliche fälle in den letzten fünf jahren zeigen, dass die fahrer nicht zur verantwortung gezogen werden.",there are two similar cases in recent five years that drivers will not be responsible.,two other similar cases in the past five years suggest that drivers will not be held responsible.,0.3312
"in jedem der beiden fälle - bei denen eine person im dunklen auf der autobahn lief - wurde entschieden, dass die autofahrer nicht davon ausgehen müssen, dass eine fußgänger mitten in der nacht auf der autobahn läuft, wie es in der zeitung hieß.",even in each of the two cases - where a person was divided on the motorway -,"in each case - both of which involved a person walking on the motorway in the dark - it was judged that motorists cannot expect to come across a pedestrian on the motorway in the middle of the night, said the paper.",0.0233
"letztes jahr wurde eine polizistin der fahrlässigen tötung freigesprochen, nachdem sie einen mann überfahren und getötet hatte, der im august 2014 eines nacht auf der a1 in der nähe von payerne lag.","the last year, a police was banned by the absence of the absen",last year a police officer was acquitted of causing death by negligence after she hit and killed a man who was lying on the a1 near paynerne one night in august 2014.,0.0104
"das 22-jährige opfer hatte getrunken und ist auf der straße bewusstlos geworden, vernahm das gericht.",it was the 22-year victim who had been killed and has become aware of the court,"the 22-year-old victim had been drinking and had passed out on the road, the court heard.",0.0423
"das gericht stellte fest, dass die polizistin -- die auf einen notruf geantwortet hatte -- auf eine gerechtfertigte art und weise fuhr und, dass die anwesenheit eines mannes auf der straße eine vollkommen außergewöhnliche und unvorhersehbare situation war, sagte der richter.","in the court, the police was the case by the call for a call for a special appeal","the court found that the policewoman -- who was responding to an emergency call -- was driving in a manner that was justified and that the presence of a man on the road was a completely exceptional and unpredictable situation, the judge said.",0.0047
"jeder, der weitere informationen zu dem vorfall am donnerstag in der nähe von morges hat, sollte sich bei der polizei unter der nummer 021 644 83 46 oder 021 644 44 44 melden.",anyone who has further information on thursday on thursday in the near near of tomorrow should be paying,anyone with information about thursdays incident near morges should call police on 021 644 83 46 or 021 644 44 44.,0.0137
nasa klimamodell: venus war einst bewohnbar,"the climate in the world (de) mr president, ladies and gentleme",nasa climate model: venus was once habitable,0.0189
die venus war laut den projektionen eines neuen nasa klimamodells wahrscheinlich einst bewohnbar.,"according to the ventus, the ventures of a new climate, it","venus was likely once habitable, according to the projections of a new nasa climate model.",0.1091
"wissenschaftler am goddard institute for space studies der nasa entwickelten ein modell, um die vergangenheit der venus anhand von tools und algorithmen zu entdecken, die denen von klimaforschern ähneln.",the president-in-office of the committee on goddard institute for space for,scientists at nasas goddard institute for space studies developed a model to explore venus past using tools and algorithms similar to those employed by climate scientists.,0.06
"das modell wurde entworfen, um zu bestimmen, ob die venus mit ihrer heißen, wasserlosen oberfläche und co2-dichten atmosphäre einst erdähnliche bedingungen aufgewiesen haben könnte.",it was the model to determine whether the ventus could have been brought to the e,"the model was designed to determine whether or not venus, with its hot, water-less surface and co2-chocked atmosphere, might have once hosted earth-like conditions.",0.0505
"wissenschaftler haben zuvor darauf hingedeutet, dass die langsame umdrehung der venus durch ihre dichte atmosphäre erklärt werden könnte.",women have previously indicated that the slow-down of ventus could be declared by,scientists have previously suggested that venus slow rotation rate is explained by its thick atmosphere.,0.0335
"aber die neueste simulation deutet darauf hin, dass die venus eine dünne, erdähnliche atmosphäre gehabt haben könnte und sich dennoch langsam weiterdrehte.","the latest, however, shows that ventus could have been a car, a fragile","but the latest simulation suggests venus could have boasted a thin, earth-like atmosphere and still spun slowly.",0.0287
das modell beleuchtete auch die topographie der frühen venus.,it was also the top-up of early veus. is the model of the,the model also looked at the topography of early venus.,0.0514
"der planet wies vermutlich mehr trockene gegenden als de erde auf, aber hatte einst genug wasser und geographische variabilität, um leben zu beherbergen und vor schneller verdunstung schützte.","it probably said more drought than the earth, but then enough water and geographical profitability","the planet likely featured more dry regions than earth, but once had enough water and geographical variability to host life and guard against rapid evaporation.",0.1112
"die frühe venus profitierte auch von einer sonne, die 30 prozent matter war.","it was also early venture that a sun, 30% of the matter was a matter",early venus also benefited from a sun that was 30 percent dimmer.,0.0198
"in der giss-modellsimulation exponiert die langsame umdrehung der venus ihre tagesseite der sonne fast zwei monate lang, erklärte giss wissenschaftler anthony del genio in einer pressemitteilung.","the giss model is a slow-down of the ventus, almost two months ago","in the giss models simulation, venus slow spin exposes its dayside to the sun for almost two months at a time, giss scientist anthony del genio explained in a news release.",0.0263
"dies erwärmt die oberfläche und produziert regen, das eine dicke schicht wolken erschafft, was wie ein regenschirm wirkt, um die oberfläche von einem großteil der sonnenwärme abzuschirmen.","that is the surface and produced, which would be a great deal of good-generation","this warms the surface and produces rain that creates a thick layer of clouds, which acts like an umbrella to shield the surface from much of the solar heating.",0.0299
"das ergebnis sind durchschnittstemperaturen, die einige grad kühler als die der erde heute sind.","this result is average-based, which are some of the degree of cooling than the earth.",the result is mean climate temperatures that are actually a few degrees cooler than earths today.,0.0329
"das modell brachte eine geschichte der venus hervor, die der evolution ähnelt, die zuvor von planetenforschern vermutet wurde.","this model has highlighted a history of ventus, which is a momentum that",the model produced a story of venus similar to the evolution previously hypothesized by planetary scientists.,0.0162
"obwohl sie einst vermutlich bewohnbar war, war die venus -- im laufe mehrer milliarden jahre --zuviel hitze und ultraviolettem licht ausgesetzt.","despite the fact that it was probably a long time, the veusus, in","though likely once habitable, venus was -- over the course of several billion years -- exposed to too much heat and ultraviolet light.",0.0086
ihre ozeane verdunsteten und ihr wasserdampf wurde vom ultraviolettem licht weggebrannt.,their oceans deserve and their water was the ultra-conflict way of being turned out,its oceans evaporated and its water vapor was burned away by ultraviolet light.,0.0202
"als ihr hydrogen entwich blieb nur noch eine dicke atmosphäre an kohlenstoffdioxid mit einer tödlichen treibhauswirkung zurück -- die venus, die wie wir sie heute kennen.","as a hydrogen, it was only a great atmosphere of carbon dioxide with a fatal-","as its hydrogen escaped, all that was left was a thick atmosphere of carbon dioxide with a deathly greenhouse gas effect -- thus, the venus we know today.",0.1506
die forscher teilten die ergebnisse ihres neuen venus klimamodells im geophysical research letters.,"it was the researchers who told their new ventus (usamemem, in ge",researchers shared the results of their new venus climate model in the journal geophysical research letters.,0.0325
patrick roy tritt als trainer der avalanche zurück," patimimagues, as the avalanche",patrick roy resigns as avalanche coach,0.058
patrick roy trat am donnerstag als trainer und vice president of hockey operations der colorado avalanche zurück und führte ein zu geringes mitbestimmungsrecht beim entscheidungsprozess des teams an.,the patritten-bendit-cident of the president of the,"patrick roy resigned as coach and vice president of the hockey operations of the colorado avalanche on thursday, citing a lack of a voice within the teams decision-making process.",0.0093
"alternativ-präsident/general manager der colorados joe sakic bestätigte diese entscheidung und merkte an, dass der verein unverzüglich nach einem neuen trainer suchen wird.",general/general of the president of the the president of,colorado executive vice president/general manager joe sakic confirmed the move and noted that the club will begin a search for a new coach immediately.,0.0054
"in den letzten drei jahren habe ich meine pflichten als cheftrainer und vice president of hockey operations der colorado avalanche mit energie, leidenschaft und bestimmtheit erfüllt, äußerte sich der 50-jährige roy in einer stellungnahme.",i have met my duties in recent three years as chef and vice-president,"for the past three years, i have carried out my duties as head coach and vice president of hockey operations for the colorado avalanche with energy, passion and determination, the 50-year-old roy said in the statement.",0.0094
"ich habe im laufe des sommers lange und viel darüber nachgedacht, wie ich dieses team verbessern könnte, um ihm mehr tiefe zu verleihen, dies es benötigt und es auf ein höheres niveau zu bringen.","in the course of the summer, i have thought a long and much about how i could improve",i have thought long and hard over the course of the summer about how i might improve this team to give it the depth it needs and bring it to a higher level.,0.1215
"um dies zu erreichen, muss die vision des trainers und vice president of hockey operations perfekt auf die der organisation abgestimmt sein.","in order to achieve this, the vision of theded and vice-president of the","to achieve this, the vision of the coach and vp-hockey operations needs to be perfectly aligned with that of the organization.",0.2382
"er muss auch ein mitbestimmungsrecht bei entscheidungen haben, die die leistung des teams beeinflussen.",he must also have a right to self-determination in decisions that influence the achie,he must also have a say in the decisions that impact the teams performance.,0.3256
diese bedingungen werden momentan nicht erfüllt.,this conditions are not met at the moment.,these conditions are not currently met.,0.1375
"sakic, der roy am 23. mai 2013 angeheuert hatte, bedankte sich bei ihm für dessen beiträge für das team.","wak, which had been held on 23 may 2013, was a result of his contributions","sakic, who hired roy on may 23, 2013, thanked roy for his contributions to the team.",0.0329
"patrick hat mich heute über diese entscheidung informiert, sagte sakic.","the patten has told me today about this decision, mr president.","patrick informed me of his decision today, sakic said.",0.0189
"wir schätzen alle, was er für unsere organisation getan hat und wünschen ihm für die zukunft nur das beste.",it is our view that he has done for our organisation and wishes for the future only the best,we appreciate all he has done for our organization and wish him the best of luck in the future.,0.2321
roy wurde während seiner debütsaison bei den avalanches 2013-14 als gewinner des jack adams awards als der beste trainer der liga ausgezeichnet.,it was the case that the president of the european union was the most excellent,roy was named the jack adams award winner as the leagues best coach during his rookie season with the avalanche in 2013-14.,0.0117
"er führte den verein auf 112 punkte und auf den ersten platz in der central vision, aber colorado wurde in der ersten runde der playoffs von minnesota geschlagen und verpasste in jedem der beiden letzten jahre die nachsaison.","it led the united 112 points and the first place in the central vision, but","he guided the club to 112 points and a first-place finish in the central division, but colorado was upset by minnesota in the first round of the playoffs and has missed the postseason in each of the last two years.",0.025
die avalanches verzeichneten in der saison 2015-16 eine 39-39-4 marke und fielen hinter den wild für eine zweite wildcard spot in der western conference um fünf punkte zurück.,"in the seasonal 2015-16-16, the avalanalan has been a 39-",the avalanche posted a 39-39-4 mark in 2015-16 and fell five points shy of the wild for the second wild-card spot in the western conference.,0.0118
als hall of fame torwart gewann roy vier stanley cups -- zwei stücke mit den montreal canadiens und den avalanche.,"when the hall of the hall torda, then, four-----","a hall of fame goaltender, roy won four stanley cups -- two apiece with the montreal canadiens and the avalanche.",0.0178
"nordeseeölarbeiter nehmen wieder gespräche auf, setzen streik aus",next oil workers are re-establishing talks of strike,"north sea oil workers resume talks, suspend strike",0.065
"die arbeitskämpfe bezüglich der entlohnung für nordseeölarbeiter werden ausgesetzt, während sich alle streitparteien für eine neue gesprächsrunde an den tisch setzen, sagten verhandlungsführer.","there is a debate on working campaigns concerning the cut-of-life labour workers, while all","labor strikes over pay for north sea oil workers are suspended while all parties to the dispute sit down for a new round of talks, lead negotiators said.",0.0132
"streiks gegen den ölfelddienstleister wood group wurden sporadisch auf plattformen in der nordsee durchgeführt, die durch royal dutch shell betrieben werden.","strengthening the oil service providers, wood-fr) were carried out in the north",strikes against oilfield services company wood group have been staged sporadically on platforms in the north sea operated by royal dutch shell.,0.0366
"wood group sowie die unite und rmt gewerkschaften können bestätigen, dass wir uns geeinigt haben, den abwicklungsprozess des derzeitigen streites neu zu beginnen, heißt es in einer gemeinsamen aussage.",international group and the democratic unions can confirm that we have agreed to re-establish the curre,"wood group and the unite and rmt unions can confirm we have agreed to restart the process for resolution of the current dispute, a joint statement read.",0.1457
"wir werden einige ganztägige sitzungen in den nächsten wochen abhalten, die anfang nächsten jahres anfangen werden, um die probleme neu anzugehen.","in the coming weeks we will keep a few very very high-level meetings, which will start","we will hold a number of full-day meetings over the next few weeks, starting early next week, to take a fresh look at the issues.",0.0186
"die gewerkschaften sagten, dass ihr letzter streik, der der erste in über 25 jahren ist, ein protest gegen mögliche lohnkürzungen von bis zu 30 prozent sei.","in the past, the trade unions said that their last strike, which is the first in 25","the labor unions said their recent action, which they said is the first in more than 25 years, was in protest of potential pay cuts of up to 30 percent.",0.0922
wood group hat dieses jahr die raten an seine kontraktoren in der nordsee um rund 9 prozent aufgrund von negativem marktdruck gekürzt.,thewood group cut the percentage of its opposition in the north sea by around 9%,wood group this year cut rates paid to its north sea contractors by about 9 percent because of negative market pressures.,0.0256
die ratenkürzung des unternehmens folgt einem 10-prozentigem rückgang für onshore-auftragnehmer im jahr 2014.,it follows that the reduction of the company is a 10-procent rate for the first,the companys rate reduction follows a 10 percent decrease for onshore contractors in 2014.,0.0207
"das unternehmen sagte, dass zusätzliche kürzungen dem unternehmen den benötigten raum gibt, um durch den marktabschwung zu kommen.","in the case of the company, the additional cuts are required to get the market from the market",the company said additional cuts would give the company the room needed to move through the market downturn.,0.0384
"shell hat für seinen teil tausenden von leuten entlassen und pläne angekündigt, seine öl- und gasgeschäftstätigkeiten in bis zu 10 ländern aufzugeben, da es seine geschäftstätigkeiten als folge seines megazusammenschlusses mit dem britischen energieunternehmen bg group rationalisiert.",i would like to say that the commission has announced that the commission should leave the commission to give,"shell, for its part, has trimmed thousands of people from its payroll and announced plans to leave oil and gas operations in up to 10 countries as it streamlines its operations in the wake of its mega-merger with british energy company bg group.",0.0045
"energieunternehmen befinden sich aufgrund der niedrigeren rohölpreise unter druck, eine wirtschaftliche situation, die sich durch die entscheidung der briten im juni, die europäische union zu verlassen, verstärkt hatte.","several energy companies are under pressure on lower raw oil prices, a economic situation","energy companies are under pressure from lower crude oil prices, an economic situation compounded by the british decision in june to leave the european union.",0.1595
"das schottische parlamentsmitglied dave anderson traf sich anfang dieser woche mit arbeiterführern, um eines der größten arbeitsstreitigkeiten zu diskutieren, die seit einer generation in der nordsee stattfanden.","at the beginning of this week, the scottish parliament, mr president,",scottish member of parliament dave anderson met with labor leaders earlier this week to discuss one of the biggest labor disputes to strike the north sea in a generation.,0.0055
"die nordsee ist für die regionale wirtschaft wichtig, sagte er.",it is important for the north sea to the regional economy.,"the north sea, he said, is vital for the regional economy.",0.1371
"in der nordsee und im ganzen land benötigen wir eine wirtschaft, die für viele und nicht nur für wenige funktioniert, sagte er in einer aussage.","we need a economy that works for many and not only for a few, but also in a","in the north sea and right across the country, we need an economy that works for the many and not just the few, he said in a statement.",0.1389
"2016 werden weniger als $ 1,4 milliarden an ausgaben für neue projekte in der nordsee im vergleich zu durchschnittlich rund $ 7 milliarden in den letzten fünf jahren erwartet.","two16 will be expected to be less than eur 1.4 billion in the north sea,","less than $1.4 billion in spending on new projects in the north sea is expected in 2016, compared with an average of around $7 billion in the past five years.",0.0421
kepler misst rotationsrate von sternen im sternenhaufen der plejaden,given the new new-off of friday in the friday-hull of plen,kepler measures spin rates of stars in pleiades cluster,0.0224
"die neueste mission mit dem kepler weltraumteleskop hat astronomen dabei geholfen, den vollständigsten katalog an rotationsraten unter den sternen des sternenhaufens der plejaden zu sammeln.","it is the latest mission with the ke-date space-htelkop, has helped to",the latest mission by the kepler space telescope has helped astronomers collect the most complete catalog of spin rates among the stars of the pleiades cluster.,0.0345
"die neuen daten helfen den astronomen zu verstehen, warum sich sterne im sternenhaufen zu unterschiedlichen raten rotieren sowie in welchem zusammenhang die rotationszeiträume mit der planetenentstehung stehen.","we can understand the new data that is to say why it is in the field of friday,","the new data is helping astronomers understand why stars in the cluster spin at varying rates, as well as how rotation periods relate to planet formation.",0.0499
"wir hoffen, dass wir durch das vergleichen unserer ergebnisse mit anderen sternenhaufen, mehr über die beziehung zwischen der masse eines sterns, seinem alter und sogar der geschichte seines sonnensystems erfahren, sagte luisa rebull, eine forscherin am caltechs infrared processing and analysis center in pasadena, in einer pressemitteilung.", the european union has been told that the european union has been able to see a more," clusters, we will learn more about the relationship between a stars mass, its age, and even the history of its solar system, luisa rebull, a research scientist at caltechs infrared processing and analysis center in pasadena, said in a news release.",0.004
der sternenhaufen der plejaden liegt 445 lichtjahre von der erde entfernt.,"in the plenary, 445 years of light are being removed from the earth.",the pleiades cluster is situated 445 light-years from earth.,0.022
"viele sterne in diesem sternenhaufen, die vor rund 125 millionen jahren entstanden, erreichen jetzt das erwachsenenalter.","there are many kilometres in this friday, which created around 125 million years ago, at the m","many of the stars in the cluster are just now reaching adulthood, having been born roughly 125 million years ago.",0.059
sie drehen sich jetzt am schnellsten.,you are now going to be the quick-up.,theyre spinning as fast as they ever will.,0
zu spitzenrotationsraten stoßen diese reifenden sterne große mengen an sternwinden aus.,"in the top of the maturity, these tyres have been a great deal of great great treat","at their peak spin rates, these maturing stars eject large amounts of stellar wind.",0.0137
"da diese winde durch die magnetfelder der sterne reisen, haben sie einen bremsenden effekt auf die sterne.",as this win is travelling by the very very very much by the note of the note of the,"as these winds travel across the stars magnetic fields, they enact a braking effect on the stars.",0.0134
"wenn ein stern altert, beginnt seine rotationsrate sich zu verlangsamen.",when a population begins to slow down its diet.,"as a star ages, its spin rate begins to slow down.",0.108
"kepler misst die rotationsrate eines jeden sterns, indem er die zeit zwischen dem erscheinen eines erkennbaren sternenflecks -- wie sonnenflecken -- erkennt.",given the present rate of a population by recognising the time between,kepler measures each stars spin rate by tracking the time between the appearance of recognizable starspots -- like sunspots.,0.0581
"der neueste katalog von rotationsraten weist darauf hin, dass sich massivere sterne langsamer drehen als weniger massive sterne.",it is precisely the latest catalogue of eur2rate that far more slowly-reaching than less massive,the latest catalog of spin rates suggests more massive stars spin more slowly than less massive stars.,0.0783
"rebull vergleicht die sterne mit tänzern, wobei größere sterne langsamer pirouetten drehen als kleinere.","ull is the drive of the friday with the friday, with greater more slowly pigeetteette","rebull likens the stars to dancers, larger ones pirouetting more slowly than smaller ones.",0.0309
"im ballet der plejaden sehen wir, dass langsame rotoren dazu tendieren, massiver zu sein, wohingegen schnellere rotoren dazu tendieren, sehr helle sterne zu sein, sagte rebull.","we see that slow redles are tending to be too massive, where more rapid red","in the ballet of the pleiades, we see that slow rotators tend to be more massive, whereas the fastest rotators tend to be very light stars, said rebull.",0.0884
"da der sternenhaufen der plejaden so nah ist, dient es als ideales kosmisches labor, um stellare qualitäten wie rotationsraten zu vergleichen.","as the friday of the plenary has been so far, it is a high-","because the pleiades cluster is so close, it serves as an ideal cosmic laboratory to compare stellar qualities with spin rates.",0.013
"der sternenhaufen der plejaden bietet einen anker für theoretische modelle der stellaren rotation in beide richtungen, jüngere und ältere, sagte rebull.","in plenary, the friday is a very good for theoretical models of deputy rotation in both","the pleiades star cluster provides an anchor for theoretical models of stellar rotation going both directions, younger and older, said rebull.",0.1288
